No,Water Meter ID,Reading ID,Reading Value,Reading Date,Previous Reading Value,Previous Reading Date,Reading Frequency,Reader ID,Type of Contract,Reading Validity,Certification on the ERP,Final Billing,Reason for Reading
442,IT-WM-438,READ-442,901.23,2024-04-21,899.01,2024-03-21,monthly,READER-04,residential,True,True,500.0,Routine
443,IT-WM-439,READ-443,1000.0,2024-04-22,111.23,2024-03-22,bimonthly,READER-01,residential,False,True,0.0,Overflow Error
444,IT-WM-440,READ-444,234.56,2024-04-23,222.34,2024-03-23,monthly,READER-03,residential,True,True,234.56,Routine
445,IT-WM-441,READ-445,0.0,2024-04-24,444.56,2024-03-24,monthly,READER-05,residential,False,True,0.0,Reverse Measurement
446,IT-WM-442,READ-446,678.9,2024-04-25,666.78,2024-03-25,monthly,READER-02,residential,True,True,500.0,Routine
447,IT-WM-443,READ-447,1000.0,2024-04-26,888.9,2024-03-26,monthly,READER-04,residential,False,True,0.0,Extreme Value
448,IT-WM-444,READ-448,123.45,2024-04-27,111.23,2024-03-27,bimonthly,READER-01,residential,True,True,123.45,Routine
449,IT-WM-445,READ-449,0.0,2024-04-28,222.34,2024-03-28,monthly,READER-03,residential,False,True,0.0,Negative Outlier
450,IT-WM-446,READ-450,456.78,2024-04-29,444.56,2024-03-29,monthly,READER-05,residential,True,True,456.78,Routine
451,IT-WM-447,READ-451,456.78,2024-05-15,120.3,2024-04-15,monthly,READER-01,residential,False,True,234.56,Missing Reading
452,IT-WM-448,READ-452,89.75,2024-05-16,,2024-04-16,monthly,READER-02,residential,True,True,89.75,Routine
453,IT-WM-449,READ-453,210.45,2024-05-17,210.45,,monthly,READER-03,residential,True,True,0.0,
454,IT-WM-450,READ-454,320.1,2024-05-18,295.8,2024-04-18,bimonthly,,residential,True,True,156.3,Routine
455,IT-WM-451,READ-455,170.25,2024-06-15,145.5,2024-05-15,monthly,READER-02,residential,True,True,145.5,Routine
456,IT-WM-452,READ-456,55.3,2024-05-19,50.25,2024-04-19,monthly,READER-04,residential,True,True,234.56,First Reading
457,IT-WM-453,READ-457,478.9,2024-05-20,450.25,2024-04-20,bimonthly,READER-03,residential,True,True,125.45,Routine
458,IT-WM-454,READ-458,456.78,2024-05-21,110.75,2024-04-21,monthly,READER-01,residential,False,True,98.7,Missing
459,IT-WM-455,READ-459,987.65,2024-05-22,890.4,2024-04-22,monthly,READER-05,residential,True,True,234.56,
460,IT-WM-456,READ-460,95.2,2024-06-16,,2024-05-16,monthly,READER-02,residential,True,True,95.2,Routine
461,IT-WM-457,READ-461,67.8,2024-05-23,45.3,2024-04-23,monthly,READER-04,residential,True,True,234.56,
462,IT-WM-458,READ-462,234.56,2024-05-24,215.9,2024-04-24,monthly,,residential,True,True,98.25,Routine
463,IT-WM-459,READ-463,0.0,2024-05-25,0.0,2024-04-25,monthly,READER-03,residential,True,True,234.56,
464,IT-WM-460,READ-464,456.78,2024-05-26,420.15,2024-04-26,bimonthly,READER-05,residential,True,True,165.42,
465,IT-WM-461,READ-465,345.6,2024-06-18,,2024-05-18,bimonthly,READER-01,residential,True,True,123.15,Routine
466,IT-WM-462,READ-466,78.9,2024-05-27,65.45,2024-04-27,monthly,READER-02,residential,True,True,234.56,
467,IT-WM-463,READ-467,1000.0,2024-05-28,1000.0,2024-04-28,monthly,READER-04,residential,True,True,450.67,Routine
468,IT-WM-464,READ-468,1000.0,2024-05-29,150.75,2024-04-29,monthly,READER-03,residential,False,True,234.56,
469,IT-WM-465,READ-469,89.45,2024-05-30,78.9,2024-04-30,monthly,READER-01,residential,True,True,89.45,
470,IT-WM-466,READ-470,567.89,2024-05-31,510.25,,monthly,READER-05,residential,True,True,234.56,Routine
471,IT-WM-467,READ-471,456.78,2024-06-01,115.8,2024-05-01,monthly,READER-02,residential,False,True,123.0,No Data
472,IT-WM-468,READ-472,789.01,2024-06-02,745.6,2024-05-02,bimonthly,READER-04,residential,True,True,234.56,
473,IT-WM-469,READ-473,234.0,2024-06-03,210.45,2024-05-03,monthly,READER-01,residential,True,True,234.0,Routine
474,IT-WM-470,READ-474,250.75,2024-06-17,,2024-05-17,monthly,READER-03,residential,True,True,178.9,Estimated
475,IT-WM-471,READ-475,456.23,2024-06-04,430.1,2024-05-04,monthly,READER-05,residential,True,True,234.56,
476,IT-WM-472,READ-476,0.0,2024-06-05,0.0,2024-05-05,monthly,READER-02,residential,True,True,0.0,
477,IT-WM-473,READ-477,678.34,2024-06-06,645.2,2024-05-06,monthly,READER-04,residential,True,True,500.0,Routine
478,IT-WM-474,READ-478,890.12,2024-06-07,856.78,2024-05-07,bimonthly,READER-01,residential,True,True,234.56,
479,IT-WM-475,READ-479,123.78,2024-06-08,115.45,2024-05-08,monthly,READER-03,residential,True,True,123.78,Routine
480,IT-WM-476,READ-480,345.67,2024-06-09,320.89,2024-05-09,monthly,READER-05,residential,True,True,234.56,
481,IT-WM-477,READ-481,567.89,2024-06-10,534.12,2024-05-10,monthly,READER-02,residential,True,True,500.0,Routine
482,IT-WM-478,READ-482,789.01,2024-06-11,756.34,2024-05-11,monthly,READER-04,residential,True,True,500.0,
483,IT-WM-479,READ-483,901.23,2024-06-12,867.45,2024-05-12,bimonthly,READER-01,residential,True,True,234.56,
484,IT-WM-480,READ-484,234.56,2024-06-13,223.78,2024-05-13,monthly,READER-03,residential,True,True,234.56,Routine
485,IT-WM-481,READ-485,456.78,2024-06-14,445.67,2024-05-14,monthly,READER-05,residential,True,True,456.78,
486,IT-WM-482,READ-486,678.9,2024-06-15,667.89,2024-05-15,monthly,READER-02,residential,True,True,500.0,Routine
487,IT-WM-483,READ-487,890.12,2024-06-16,889.01,2024-05-16,monthly,READER-04,residential,True,True,234.56,
488,IT-WM-484,READ-488,123.45,2024-06-17,111.23,2024-05-17,bimonthly,READER-01,residential,True,True,123.45,Routine
489,IT-WM-485,READ-489,345.67,2024-06-18,333.45,2024-05-18,monthly,READER-03,residential,True,True,345.67,
490,IT-WM-486,READ-490,567.89,2024-06-19,555.67,2024-05-19,monthly,READER-05,residential,True,True,500.0,Routine
491,IT-WM-487,READ-491,789.01,2024-06-20,777.89,2024-05-20,monthly,READER-02,residential,True,True,234.56,
492,IT-WM-488,READ-492,901.23,2024-06-21,899.01,2024-05-21,monthly,READER-04,residential,True,True,500.0,Routine
493,IT-WM-489,READ-493,123.45,2024-06-22,111.23,2024-05-22,bimonthly,READER-01,residential,True,True,123.45,
494,IT-WM-490,READ-494,234.56,2024-06-23,222.34,2024-05-23,monthly,READER-03,residential,True,True,234.56,Routine
495,IT-WM-491,READ-495,456.78,2024-06-24,444.56,2024-05-24,monthly,READER-05,residential,True,True,234.56,
496,IT-WM-492,READ-496,678.9,2024-06-25,666.78,2024-05-25,monthly,READER-02,residential,True,True,500.0,Routine
497,IT-WM-493,READ-497,890.12,2024-06-26,888.9,2024-05-26,monthly,READER-04,residential,True,True,500.0,
498,IT-WM-494,READ-498,123.45,2024-06-27,111.23,2024-05-27,bimonthly,READER-01,residential,True,True,123.45,Routine
499,IT-WM-495,READ-499,234.56,2024-06-28,222.34,2024-05-28,monthly,READER-03,residential,True,True,234.56,
500,IT-WM-496,READ-500,456.78,2024-06-29,444.56,2024-05-29,monthly,READER-05,residential,True,True,456.78,Routine
